gamma_f,lambda,rho_pi,rho_x
0.5710690445543997,-0.00018748108940572347,0.7502233149838292,-0.0059814254818051785
0.559276420986885,0.0007662801995824402,0.7957574474033874,0.02270186500892917
0.5693383237383831,0.00038853666088971284,0.760829180780023,0.021293392485170887
0.5754158007410759,0.0006432851630236679,0.7483445617941513,0.03915613681402883
0.5485253679584553,-0.000703844568227396,0.8121433662997934,-0.020099046446568694
0.5827346021785814,0.00029053379503204795,0.7222295993926598,0.014197074600751446
0.5422165715615058,-4.2496490334248296e-05,0.8436633052505759,-0.0016583503728610186
0.5904770444177381,0.0002310227435170422,0.6968896312152878,0.015935532299740925
0.5696490722605244,-0.00020521811073573662,0.7546640473312245,-0.013313741261598965
0.5641553724691021,-0.0012523343187665417,0.7723286917464297,-0.02176019148123269
0.5761537972694075,-0.00017599011450348916,0.7325568927617038,-0.009684235231433854
0.5675311024521829,0.0002509301765534688,0.7610832185302532,0.009418030348936552
0.5738608799564485,0.00019288950991485157,0.7451092786642157,0.011566455456510298
0.5815907263273458,-0.00090536160601906,0.717154300912465,-0.017371662699288363
0.5641944667370034,-9.408607002504583e-05,0.7716136613296777,-0.010042438299166562
0.6278922044041789,0.00034946896689174584,0.6012700143130056,0.037177034132568454
0.5500601318529386,-0.0005764628175336257,0.8098096624506379,-0.019828847267646416
0.55939901754057,0.0002274499109673955,0.7848285952665388,0.00909933108056858
0.5798372289967177,0.00016107877409321687,0.728748459993552,0.015059159755458282
0.5723352425714918,0.00023498710723588064,0.7480244403877103,0.01857698599407228
0.569596312914897,-3.885041665730566e-05,0.7547395266482935,-0.002443811408285936
0.5618112421294755,0.0003052073140963948,0.782903915035285,0.010236073809557265
0.5676984287864869,0.0002873497041792168,0.7617793805342269,0.013037700598026888
0.5550900876226681,-0.0005081817847269205,0.7995165835452264,-0.013790530171937725
0.5687493258250433,0.0009655190910658334,0.762043060171723,0.024162701140461883
0.5608323304224702,-2.9030483794844882e-05,0.7831379633173339,-0.001275417097888444
0.5604190765881149,-7.04565909267949e-05,0.7830795157060284,-0.006414695177960501
0.5523334366154495,0.0001952859697283739,0.8169969576657989,0.00943548092335328
0.562080016331537,0.00034457554032769726,0.7821643703276019,0.016938804338712015
0.5637381567861024,3.335601442002096e-05,0.7741002832825845,0.002948580730454622
0.5706696766080194,0.0003722563484541228,0.7537446950981088,0.014073339378502511
0.5414598794529318,0.00033483085086513827,0.8529507021887066,0.02649049604783963
0.5764212182675814,-0.0008956149264759822,0.7295788755023048,-0.050152082974120514
0.5427806754269553,9.532366404789439e-05,0.8440861911670806,0.00742837497291462
0.5810812049299553,0.00037004739729212116,0.7305655121222221,0.02720966989285244
0.5653167159580362,0.0001410088086775084,0.7700898985573421,0.017972202369701075
0.5602975426186249,0.00029248159633796407,0.7902975663598512,0.016936320730400505
0.5681351649385493,0.00019248669158983787,0.7656475146344982,0.012886405485988406
0.5605706003632882,-0.000534567748428097,0.7812589081193779,-0.021056064860194318
0.5733043047615293,-2.7977300241036236e-05,0.7440814653147602,-0.0014883358956974382
0.5607549117847908,-0.0006727568034161878,0.7697828745851626,-0.03828263930283514
0.5788361328984981,4.599595620534793e-05,0.7276654242171312,0.0008397452855631065
0.5725464577199871,0.00018569590521478642,0.7509422920444168,0.011263149531898786
0.5411428881951984,-3.4029937430969746e-05,0.8469559018024411,-0.002393305694799591
0.5644742138070212,3.181876291195721e-05,0.7721691901466579,0.003425305393715276
0.5636764902348632,-8.860428710298239e-05,0.7742573419690586,-0.004520824430915899
0.5607433038593631,6.99862194736803e-05,0.7831885851267525,0.005430335431957098
0.5575526658173803,8.554406223980479e-05,0.7951993235852763,0.005393540257776563
0.5536876420127324,3.3173118675154396e-05,0.8073066843735798,0.0037516139122301677
0.5577674327299715,0.00019462601297031215,0.7978843537139837,0.014188368272194187
0.5603664692919605,0.0007775520993136154,0.7888296826860657,0.023201143877223357
0.5737922647804374,0.0006581134596199065,0.7500860677044797,0.023355867858782433
0.5876798376612314,-6.18033304136676e-05,0.7013053547824936,-0.0022395035260987317
0.5579188605276799,-0.0006662368575292774,0.7895099741294374,-0.03357872905539537
0.5643299699004006,0.0003195533998600793,0.7765702419908351,0.008287194024014106
0.5634299322220746,0.0009872878663788193,0.7812350433927198,0.025932118693207176
0.5504124509723576,0.00015180176260885022,0.8180615117870412,0.004679681349507445
0.5883681188394164,0.0008006961200376569,0.7044199730667442,0.01896352556319448
0.5531920437743788,-0.00041824438389828633,0.8022494583605676,-0.012846001649706448
0.558123675109011,-5.18675467705463e-05,0.7914121347007552,-0.002750503733178793
0.5758618249579468,0.0004302637250465421,0.7449253556400421,0.019526657891602142
0.5710479567024467,0.00018514729773990574,0.7532640906364442,0.008546960928415318
0.5660002265945719,-0.000807795135029361,0.7596209808756437,-0.018779555802853055
0.5989370347967232,0.0007339974587930349,0.6706626124348508,0.037538072338623905
0.5649254444306288,0.00021914741998122107,0.7711808459338463,0.011783751661388292
0.5748175042311652,4.175651373567596e-05,0.7395506433304101,0.0012394808913290475
0.5743596770126841,0.0003845743269548542,0.7475378401502419,0.02312948249541015
0.5516251756674089,-0.0002364275064148701,0.8131093769301584,-0.010623695914842702
0.5754424485562356,0.0006276685995058526,0.7414201142399675,0.024744801096107074
0.5553295913167609,-0.00019153450288063398,0.7974281939606583,-0.007286514077678206
0.5869634299795274,0.0006489419959691232,0.7044740603353977,0.021656918973613114
0.6010170898368383,0.0004954555247493157,0.675575190066892,0.035054306825669374
0.5580057782881844,0.0002219466644365932,0.7958640583227403,0.016100209518501656
0.5658964809670056,0.0003934179108318874,0.7744548363052411,0.02409031268076697
0.6047801011432056,0.00016287977542225668,0.6541906296665614,0.005189352347672571
0.57246853595811,0.0001053499121017481,0.7481137808558801,0.005060241001312241
0.5493958592078939,6.536127976827528e-05,0.8203468414913552,0.009271177852357721
0.5592080114903538,4.303781509836272e-06,0.7883502453148192,0.00029973093182121123
0.5704990123446707,0.00019020457991395304,0.7559622380976991,0.01460562919410985
0.5555303635012622,-0.0006788674261018531,0.7919920095721161,-0.018392057144185393
0.5784888404706999,1.544723092213008e-05,0.729012521724791,0.0008635986003950088
0.5660606188056433,0.0012803776186157065,0.7659892632855422,0.040789054078993386
0.5633721783617717,-0.00045074638081159073,0.7644997363077891,-0.02626473731409297
0.5707589149035324,0.00047279322146978955,0.7554797563053189,0.02467857386441023
0.5652910326854648,0.00024010786176759807,0.7698071419199126,0.018829179458750653
0.568807098044319,-0.00015311318554111532,0.7544655815284169,-0.007246933036318782
0.5691697211096556,0.0004175924078833101,0.7639304889787271,0.017278581850861868
0.5742080986606891,0.00011569119987830338,0.7425127556790898,0.007380228611233432
0.5559111542570978,-0.00010514306176954112,0.7974698322729492,-0.005251847278784052
0.5654407902047097,0.00034264972081142226,0.773205133721901,0.011381597559341879
0.5612082910397099,-4.800161147289336e-05,0.7822135918609946,-0.0018927537027044325
0.5449785621421549,-0.00023021097566678695,0.8337428927957724,-0.003540255624259821
0.5478471728513135,0.00044312994253253163,0.8360419740386523,0.014238009730142944
0.5701279410124542,-0.0003260548107243957,0.7530575105636771,-0.013231618714644762
0.5625857610540679,0.0007246768937820471,0.7829925923535112,0.022810613983626448
0.570958597381972,0.0005458176239523244,0.7561486665883594,0.016299155309003468
0.5522074882807078,0.0004252841475775211,0.8226034527679819,0.017454952645977465
0.554859928492175,-0.003239299365906584,0.7935206655148641,-0.05394090782486978
0.5731127214375737,-0.00013816897283412937,0.7444151269627959,-0.0056546773255395895
0.5735709427422846,-0.0002042282686382374,0.7423010275161849,-0.008095705145189813
0.5717990213426454,0.0006176978148243022,0.7523854046640566,0.018498294662504404
0.5744448900863109,5.9890396011479195e-05,0.741888214836642,0.0022387951953686874
0.5793041294547719,0.00037219502323638555,0.7333149758442027,0.012182814791244907
0.5514871388503724,2.5336338726648228e-05,0.8138788735612708,0.002069381516913641
0.5561218251688819,-0.0008570439829142587,0.7912459262518893,-0.02345543392928193
0.5682479213183017,0.0017390093280000435,0.7693764057650038,0.03578402641521935
0.56050996671314,0.0004251004481294722,0.7907855463593642,0.021491054586469757
0.5706540154954932,-0.00017555829212392154,0.7527187094374511,-0.009288880412241048
0.5645194079425392,2.7361427802964763e-05,0.7718648703005966,0.0017321687981813922
0.5690276566805008,-2.0016064688739804e-05,0.7571427214370603,-0.0006788848350820618
0.5527163926285682,0.00024840935725850555,0.8109514344788856,0.01123018452364081
0.5537034912117695,-0.0001614843802130823,0.8039487721955486,-0.0057534832672676995
0.5794879613735051,-0.0006125115074600354,0.721403969925351,-0.022304500515436167
0.5777552839478582,0.00034884272747780394,0.7443124661553797,0.02556890939842792
0.5598843092891902,1.055896632918429e-05,0.7861619615176824,0.0006282589393477485
0.5662600499902402,9.04244402812975e-05,0.7694928097777349,0.0059943037090652695
0.5532447092711522,-0.00035400194014956286,0.8068955995329418,-0.009992612140966656
0.5613294718310065,0.00037531984038565065,0.7883619848120039,0.021272215335260455
0.5615550221606557,8.486507718037271e-05,0.7814162358747991,0.0030317299740424955
0.5660013874514029,0.0005590752460963994,0.769267284045249,0.015216783348818517
0.56387758443896,-7.719869926382664e-05,0.7716990101742144,-0.003675682682923072
0.5759076864102626,0.0009200828503387187,0.7523548194445584,0.03697051338255869
0.5696213734988217,-3.0596124029850656e-05,0.7549064307072589,-0.0013085218467197336
0.5698410206345178,3.698260088460365e-05,0.7551475847689954,0.0019653081242952397
0.5542371766143064,0.00040272391780255684,0.8062905364811463,0.01699177830749323
0.5937483650626343,2.7968676914460425e-05,0.6845876412827063,0.00223195649504526
0.5540422692733542,0.0003035135883111481,0.8092600128399284,0.013088189870370784
0.5678061148133533,0.00014912399987158887,0.7628909591035592,0.006011728505163986
0.550496981888646,5.4423787737874554e-05,0.8197133085292935,0.008165027169780676
0.5927123817853112,0.0002007886148209289,0.6891715135004058,0.012754339797924523
0.5612943560258075,1.4756483637984742e-05,0.7816846121937382,0.0008149608535483155
0.5865056218886476,-0.00017167244607696561,0.7030357974159709,-0.006170066629359198
0.5706777953191776,0.00030346279385258003,0.7554898888834237,0.01708772955083982
0.5673243005830937,-0.00010165272522436476,0.7626842635086798,-0.002926027720831085
0.5568009027328559,1.8817834641030788e-05,0.7962454859179143,0.000657885592000421
0.5670605633440666,0.00045912870021593694,0.7669864304211378,0.02438243360018621
0.5928266639957707,-0.0013311850344506163,0.6858822013271453,-0.019608114810157017
0.554165066383358,4.6965173550452596e-05,0.8048588206642114,0.004217928164267025
0.573751888774033,0.00046731064937286307,0.743452487928322,0.012364209044172136
0.558509642066725,0.00042466639219745743,0.7931588439495217,0.01789762722516319
0.5974289882000092,0.0010010175883274023,0.6764329711862374,0.01880008748388676
0.5631242792242324,-0.0010085037361906284,0.7765215658999373,-0.02276117741783156
0.5580507967429998,-0.00015028338565744887,0.7883915306229121,-0.013702931812967015
0.5714548144623509,0.0001060246790042102,0.7510543314600022,0.006042052197919891
0.5498993098543046,-0.0001554666057695395,0.8170968797693302,-0.007595670601823289
0.5696792499647968,-0.0003163655482339785,0.751120480765108,-0.006588610670682273
0.5676262400753741,-0.00021196657587490772,0.7593622760124538,-0.009446914370189127
0.574332892600598,-2.98222804198747e-05,0.7406985299626406,-0.0030173614960750886
0.5644868512142651,0.0002681604286200786,0.7776175329831976,0.02202024791352251
0.5662548561240448,4.684973649554756e-05,0.7662795259865139,0.0020947037669739963
0.5634050965574826,9.406251591074014e-05,0.7747943121429453,0.004706962900013275
0.5650987674970138,-0.00047184821946599613,0.7631605656222117,-0.02100639358742141
0.5782084168275601,-5.8128184004741304e-05,0.7289094624983512,-0.0014188166583422948
0.576913237760462,0.0009278760564944109,0.7437572501542831,0.037754776136169475
0.5793579196659006,0.0003531233515053824,0.7319092964309453,0.019770829122914235
0.5683597779931234,0.0004471433043623102,0.7659263312008974,0.013507385908692413
0.5519744242423661,0.0001068190117159331,0.8134993895571585,0.003874578346091531
0.5653658478465182,0.0003285830357155125,0.7734488806097674,0.01660930594891587
0.5744517026690663,0.00016341836136017293,0.7419239215496164,0.006115812041805321
0.5432504044851668,0.00015788503068011727,0.8438547938320737,0.005806295774748084
0.5588700096277995,0.00021297082200462652,0.7927985084147082,0.010793654441180507
0.5584942717144348,0.00022575982352181917,0.7937880050666088,0.008784277961924365
0.5729487497134722,0.0004065304333659807,0.7597122868137206,0.029058948617448743
0.5977096304262516,0.003632727991759375,0.6887383962451671,0.04401576225391627
0.5562534195186238,0.00040498469195699924,0.796006169879143,0.013030459677918797
0.5743410155842609,-0.001485827151619011,0.7403118400737554,-0.04703412542144644
0.5500014608348333,9.136618037609715e-05,0.820593564172707,0.006153365230717125
0.5809443101793398,0.0003746722422911415,0.7250233532633027,0.013941762767240956
0.5611167823976533,-9.263075063579203e-05,0.7824098969180716,-0.004790077895996016
0.5681044662322171,0.00013488624848201347,0.7623853562011097,0.008631530720678482
0.5540684572901398,0.0004398245429507869,0.8122330897590735,0.019346648092101664
0.5784119509578503,0.00014861139139529496,0.7308301734593814,0.006313612556034339
0.5790325477198567,9.582083064246794e-05,0.7291001961119343,0.010256409749746967
0.5807935193671958,0.0007045835041054674,0.735607819179036,0.03936066151153373
0.5571140147131955,0.000187209849751146,0.7948979646595121,0.01050038372823106
0.5527605423905321,1.3102619740533385e-05,0.8092017073522896,0.0013169576353938624
0.5581114516516882,-0.0005115141092709129,0.789487431886708,-0.013973737248643491
0.5611768769472031,0.0004645342603124998,0.7912147671420515,0.024581712180182066
0.5453846434754609,0.0009665788336999971,0.8317787854276458,0.029834498176398338
0.5891610945987759,-0.00010518635153227394,0.6964285264200122,-0.00933124440092512
0.5484114754564857,0.00042559876863434293,0.8246827375970585,0.01768687872184451
0.5566677323307385,2.0192405942647484e-06,0.7964170325120443,0.00025707020683181646
0.5652092129733817,4.4237761054710494e-05,0.7695446824399105,0.0015073568205103193
0.5690282350385099,-0.00018682021776522065,0.7539441671250167,-0.00966135728497441
0.5772526360577501,0.001337559253914801,0.7573466631210676,0.07500906726769652
0.5645761171736399,0.0009383778758037566,0.7817266996942227,0.019634927584730587
0.5745353222166814,0.0007403530773616405,0.7502259262209737,0.03383971088628307
0.5618689429211344,0.0006074813611922185,0.7980129600371472,0.021534168092588443
0.5542861724630876,-2.0075074853246255e-05,0.8040307555977392,-0.0016018498290653225
0.5659359755820328,0.0010554757123528921,0.776788272821166,0.03159953171360642
0.5697970928737522,-0.0006406387685372935,0.7543620273004401,-0.019060113689212878
0.5748655207449761,0.0015881412061312314,0.7479933748235931,0.039900226275915635
0.5744709384672629,-0.00018764093857996742,0.7347764229596427,-0.009046693663107622
0.5588124862218209,-0.00027098831526609947,0.7871292212472233,-0.009569550463352105
0.5532390133250614,0.00014890887710160847,0.8095404912771588,0.005397030691783481
0.566854108797513,-0.0007487226817838987,0.7527152203472947,-0.02271608224457261
0.5614957734230697,5.873166593550088e-06,0.781002138506976,0.0002605631204776919
0.573925716752341,0.0003586952863381572,0.7449708238581163,0.02229606391842091
0.5699662072633743,0.00010500125343360827,0.7554015384833468,0.003788920308505181
0.5701616107907832,0.0015665918082865965,0.7598293164462685,0.027929894506568968
0.568022271927019,0.00026485050939685506,0.7627496646528166,0.019811469072954405
0.5724192948849631,0.00036540924342990874,0.7520892921278615,0.012531787975207178
0.5854349901556011,0.00019220177408712505,0.7085979916236481,0.004929732634525196
0.5565485727995226,0.00013424784957310728,0.7984277357348011,0.005270160107799842
0.5715444210815166,0.00036114174936857646,0.7512725262122543,0.011874990792185713
0.5640750292671541,0.0005854417559709359,0.7725008802278255,0.021471581723191482
0.5617209216273187,0.00016439737474758902,0.7939374512895768,0.014585637171650023
0.57493009822377,-3.63645477453958e-05,0.7385737247610609,-0.0028693484052454243
0.5851905062334972,3.424787927760889e-05,0.7089814684584335,0.0036458626005470484
0.5560636602318474,-2.5742275388000854e-05,0.7977344753755347,-0.002215031636443646
0.5600069067930075,0.0003202910017051294,0.7962181895607627,0.027942208642902238
0.5987468940128385,0.0009822450930398047,0.6867814499931298,0.05498566638933348
0.5575833334591116,-0.0009437437240296586,0.7890961713526319,-0.011278774127219254
0.5617592140358276,7.312332880198176e-05,0.78326620480669,0.008954194920714578
0.5786466979258581,0.0004947371536873323,0.7371586866941146,0.025801694070363715
0.5522748912797845,0.00022793187939285434,0.8113386860494085,0.009796120927877449
0.5804186055684604,0.00028887201826231085,0.7227411248764098,0.023387272324683035
0.6001862653739682,-0.00027462499605033185,0.6624763485647824,-0.013618700339331472
0.5575378819822537,0.00019794855701558197,0.7960261549464065,0.007811129270204913
0.5609516064333578,-0.00023484737888127168,0.7798110178067152,-0.012071346654112133
0.5598143728669701,0.0005053832846814588,0.7942358782235474,0.016773600394513043
0.5598808355200227,0.00011234373712803222,0.7874570045114289,0.00540908961681424
0.5489725001838516,-0.00010352209274461666,0.8214933018393086,-0.004550067511502397
0.5617618646213087,0.00013945554774292147,0.784153300338209,0.009460881684323248
0.557461010509254,0.00029822883451475005,0.802460988637835,0.025777140853386487
0.5383952418190199,4.76603185895015e-05,0.8573987283100079,0.0019529751128786466
0.5654724438873545,2.120770868360933e-05,0.7686201107339803,0.0008477742229748461
0.5782883513729093,0.0003422235311502861,0.7286673651890044,0.020382135308754733
0.5750576545261267,0.0002296906794398302,0.7416121196698541,0.009221731560498393
0.574829521752653,8.583284597616183e-05,0.7399681736260987,0.0020354645228138142
0.5581728502937119,3.5409055905022825e-05,0.7915795082348756,0.0014096601986341936
0.5553158157490803,0.0002048981346548318,0.7990479589036723,0.013660425421963112
0.5576050352194214,2.567367051243088e-05,0.7942500404061351,0.001431804709252706
0.584871202407587,7.545900772624754e-05,0.7110106731363438,0.006485873603861418
0.552467228922511,-0.00042492961144913535,0.804951147913296,-0.01913661311727153
0.5815375802169807,-0.0002535186223231647,0.7168866448634966,-0.010424073060625772
0.5650169445062221,0.00036755811263078884,0.7726156121046288,0.014792108353391384
0.5658747983834592,0.0001105326475881077,0.7659953775222548,0.00675631641892319
0.5763047881181149,-2.2704799381763926e-05,0.7350818001239962,-0.000938483778992462
0.5718775344631264,-0.0003892363490280437,0.7454267473329295,-0.013722792043034854
0.5746733413851431,-9.953516155783697e-05,0.7372151627570649,-0.007636010296554849
0.5647705460288013,0.0010304280119995055,0.7708487247584009,0.031394053918579044
0.567297383052139,0.00036737117503159167,0.7678858936807702,0.015844651799023446
0.5611954424232983,0.0006108343544408822,0.780841440785144,0.024899731555348276
0.5770336145017032,7.339991671084138e-05,0.7340892736274846,0.0032559966034485144
0.5722780939752112,5.819534058612791e-05,0.748403453767975,0.0032126182579018297
0.5578518367955784,-0.0003018606824973149,0.7910408141693064,-0.014223779215315669
0.5905669256553288,0.0001827851854000577,0.7002075654476027,0.021285755798170228
0.5699797789353597,4.4158323087222645e-05,0.7563713505806948,0.008144331206381562
0.5578922419209976,-0.00013995603596772977,0.788218230454082,-0.011886558828099043
0.5731926552301113,0.00026957798398957386,0.7528957809199432,0.02915151676742705
0.5604473102489815,0.0009454274257118915,0.7941643208308563,0.03887319735290666
0.5642692322981038,-1.3236064120180431e-05,0.7721321303247709,-0.0003958352466925335
0.5736796282363642,6.693872569462131e-06,0.7432577854678178,0.0003368106184328317
0.5926590729420476,-0.0005219602021431444,0.6815413352509594,-0.014578782439019297
0.5585867911123046,-0.0009269423566934179,0.7854189791907911,-0.019807953243299304
0.5755460199415358,-0.0001269450093923049,0.7356881913649609,-0.0057510724859327934
0.5779477829230817,-3.959922790734206e-05,0.7298819125400919,-0.001963168034233787
0.5736570397625166,0.000421912457619595,0.7516764355083415,0.021237055024680845
0.5728155284241231,-0.0004405749958577825,0.7441038388003394,-0.014627935394045737
0.5726489203054189,-0.00072571204363003,0.7391896812950343,-0.03334062133626306
0.5732933167952159,0.00030030349236261425,0.74694999159859,0.015474795597169752
0.5944867475147101,-1.0139427182795694e-05,0.6820708298069005,-0.0004643309124171874
0.5610908477195815,8.022385088419636e-05,0.7829159670220809,0.009286552397176493
0.5730315968393384,0.001102074950107234,0.7389780092286162,0.03974530829076437
0.5590955689858295,0.0005602840038803937,0.801235521076783,0.04461824364565926
0.5442457088914865,-8.28396172346342e-05,0.8366114334189031,-0.0035010344224997458
0.5509857175888133,1.945456255539183e-05,0.815683257069857,0.001478204607608699
0.5818795031107966,9.308086950174138e-05,0.7191570294355208,0.0022747187424084865
0.5443495312705147,-2.8594400379437806e-06,0.8369904488651047,-0.00016482049059461545
0.5740721839222519,0.00010852193131099825,0.743299447592526,0.007183497344798589
0.5459050884777312,2.520934479731656e-05,0.8323533884286973,0.001069219871251438
0.5520486603380266,0.0004535388721084513,0.8115415896272866,0.030399532811115237
0.5629646831187796,0.00011942748558868435,0.7763406601809607,0.005411291003727952
0.5594469196351227,-0.00014119984466153673,0.7860565339510805,-0.011174780498115882
0.5719828452812507,3.274983587033117e-05,0.7486960547978657,0.0018052527451849524
0.5670811957789356,-0.00015939228845449419,0.7594969942338748,-0.008382114539120657
0.5715475105656947,-0.00010943862324282877,0.7471478621952092,-0.010224205479734273
0.5739142508592957,0.0001862046631918579,0.7461200993249071,0.01425862540139085
0.5577003473220787,-6.147079004626028e-05,0.7903665087398162,-0.006233436808121357
0.5683747617716015,-9.385756069864933e-05,0.758483699116379,-0.0019570624213375376
0.5538631256073306,4.15744671455429e-05,0.8058044387936927,0.001224505800063572
0.5695280740019305,0.00040831002057995815,0.7568605280106566,0.015620983455119775
0.5713415402477219,0.0003220016240013824,0.7560384556115815,0.018457997695844903
0.562706264351787,0.0013311562562099005,0.7863028037917872,0.048629513225053315
0.5620671929056974,0.00023686935203850144,0.7806079868130961,0.00279618747998377
0.5868387877798064,-0.00040551529178546944,0.7024932789126876,-0.014048105676120984
0.5482604717200962,-0.00028680112933084784,0.8259505434562451,-0.01213701880124791
0.5713306863182237,0.0020620980982852463,0.7726234830844353,0.04471157974200348
0.5676263603826995,-2.6440676150336212e-05,0.7607770599219722,-0.0029984557798872357
0.5716963237027433,-1.3373035969130895e-05,0.7491354329819017,-0.0004530544721051668
0.5604491316961436,-0.0006980859950083164,0.772498473405098,-0.029007849437095903
0.559285403659151,0.00011325550894486329,0.7936054868813558,0.021022225660943177
0.5559070142420971,0.000110660330027467,0.8002110854325136,0.004291696878612651
0.5468534931873421,-0.004039935421736383,0.8007261676521774,-0.06108790790256471
0.5585289636226384,7.92573510055199e-05,0.7915184725376306,0.01258474896270739
0.5830470004349153,0.0005260916151646113,0.7188685444480613,0.014744859322103381
0.5816279278598454,0.00039026756597948693,0.7212973478924793,0.013959077287906642
0.5589353006292412,8.698004630097083e-05,0.7899588574559081,0.002969414226842837
0.5589002677328391,0.0001412140832921056,0.7895631069730165,0.008869242017453722
0.5587884096031449,0.0013923307327829218,0.7986932397096698,0.04287575235196518
0.5765859026271887,-0.00013768409524070107,0.7330439009930798,-0.005550859659852669
0.5491780232974738,0.0002767833422136906,0.8252734460882617,0.017299765932584296
0.5809416048677932,-0.00044032475003454724,0.7180308175162362,-0.019882038848822385
0.564676425507411,0.00046239520082131183,0.7726180503186963,0.015551685292978686
0.5780297367520199,-0.0005181853029237859,0.7224641286411216,-0.019139304692394384
0.5768530269582095,0.00016685572574843058,0.7363831289704482,0.00775959774941529
0.5642509474513879,4.096470761516188e-05,0.7728507884415245,0.01252700283313158
0.5589267117586562,-0.00019181078550114215,0.7903958793568734,-0.010916345647122348
0.5800159609855653,-0.0001228814601058753,0.7221897209421156,-0.005918731190163546
0.5629005434043604,0.00020150614703455007,0.7778993465124319,0.006889571525076511
0.5894728055478846,0.00014519072273970653,0.6967345350414664,0.004404353655337295
0.5695480022646496,-0.00038480276920879134,0.7524560725492132,-0.008930750002224437
0.5555555087041467,1.7876632275457742e-05,0.8003355654155669,0.0008763987965981048
0.539878509020612,6.648643230510246e-05,0.8531058247188321,0.005814479039237768
0.5573642864281624,-0.0002954356330898975,0.7926886560141837,-0.00787651425994818
0.5484502580421255,-0.00036085167698496085,0.8215098618399487,-0.008443621660451817
0.5626547701970886,0.00016789653895567073,0.77851823939136,0.009639901682655591
0.5701323261137066,-9.917251349732628e-05,0.7530709151192189,-0.0027868094158631884
0.568569172512233,-0.00011583972433879767,0.7592688896214629,-0.00413340058787321
0.5692057799944493,-0.00033045270100488626,0.7568635233639176,-0.010414335683492058
0.5667560141516153,0.0008965269506253232,0.7691405375849211,0.030606288554201715
0.5622795430777985,0.00023380624586698782,0.7829954347831095,0.018270642146943218
0.5702574306983409,0.00022689231011823689,0.7558843717424828,0.00899828050674234
0.5759255391643823,0.00010808635240132543,0.7385643116571567,0.013185019359456353
0.5469041574912561,-8.815593353543247e-05,0.8247205762591755,-0.007969366080472785
0.5578415857951632,-0.00033743633772026146,0.7920089474617599,-0.009192954742658438
0.5820523099806757,0.0007442551403272039,0.7253773653064591,0.031211419191872238
0.5605173385963945,-6.938991329572984e-05,0.7839598125786356,-0.005341226668322672
0.5742653153755894,0.00029833552317215777,0.7421326874163141,0.008787490930458322
0.5704760860367206,0.00013148958588786062,0.7534305104142722,0.006178417465917406
0.5721997325332876,0.0005910191907381977,0.7478366066711335,0.03396700535708692
0.5610654882453854,-0.00036747885111342027,0.7782201598924815,-0.00911722968704844
0.565740469831636,-0.0005685761519700818,0.7604248715984737,-0.02129694685529611
0.5758817818280828,-5.0461579417341706e-05,0.7351370817858877,-0.0035767348813660078
0.5574463754379595,-0.00023899161344500576,0.7932089880346397,-0.007268667428688021
0.580037407608876,0.00041460877759189226,0.7260652488017518,0.01946105048679117
0.5474481243172522,0.00015517405476782146,0.8278441438384342,0.009708021652044698
0.5725636980429432,0.0008706396819227018,0.7511785286578954,0.018817955110729905
0.5724291091991376,0.00014834279398521014,0.7476592647900465,0.0042011990720663625
0.5698957598356811,0.0014831337103483819,0.7642561676095884,0.04765964782984199
0.5568015679983221,-8.049659458072471e-05,0.7950880469212431,-0.004627983997571202
0.5871819279030035,-0.00033596746752850674,0.7014001897649441,-0.014612051782507905
0.5616054531488248,-0.00024055325640126406,0.7801166176204278,-0.009387707089651434
0.5753879971008514,0.0005550431218404525,0.7490724052530741,0.0379841396809964
0.5566291041501394,-0.00026606395786380865,0.7938063357060022,-0.006852682017270939
0.5592506492580017,0.0006269408703506694,0.7860566585198462,0.035406321948337996
0.5737251001321176,-9.61000575831119e-05,0.7419104703909126,-0.0049595646363885006
0.5631840926444853,6.328317456294106e-05,0.7758692295276344,0.002896597541770549
0.5643393492272737,0.00022858198088688067,0.7745426468989619,0.0054411291935876505
0.5613902836243728,0.00015176158533782924,0.7832428038117285,0.0057133914035377275
0.5796411798339967,0.0003721649364031403,0.7375893898749425,0.03929217923002149
0.5796506387389354,0.0007702532938108457,0.7321168309410246,0.03685724893421946
0.5602079405252999,0.000251009999087351,0.7920123488312908,0.016687042028552663
0.5654524850639508,-0.0003292582449059278,0.7676660047551231,-0.011060889643119078
0.5583983132691631,5.308606262125273e-05,0.7915891594738181,0.007635021474906696
0.566710627885611,9.498538350911044e-05,0.7687881980238156,0.01286616066932773
0.5736286445363747,-0.0001056046454661042,0.7421055300811865,-0.0062360390543454835
0.5755110297799305,0.0003691783442448058,0.7410926522653928,0.012900733224832237
0.5685840751081636,0.0004098432708242918,0.7786652863101811,0.025070740549397296
0.5623166102058085,-0.00047213203175394854,0.7725246694834277,-0.016813931732730995
0.5618683174918849,0.0005580107805972928,0.7851680960034515,0.014425722734781227
0.556495883853486,-1.3284431383771983e-05,0.7965665017772544,-0.0008389900005076937
0.5760495304919746,5.219901783188848e-05,0.7390179665023577,0.005668907928114154
0.5702267159333514,0.0007084979905104295,0.7724666715254925,0.03607580710063438
0.566752719703196,0.00079659824182126,0.7610434612798206,0.02123435698836686
0.5680529839669057,-0.00029242601458311264,0.7581233303464244,-0.011196361168042466
0.560110224458608,0.00020935091508748806,0.7862308458697009,0.0101047715973147
